Headline,Body ID,Stance,actual,predicted,prob_0,prob_1,prob_2,prob_3
An audio recording of the Michael Brown shooting has reportedly surfaced,1950,unrelated,unrelated,unrelated,1.54884e-09,1.5081439e-09,5.74007e-07,0.9999994
Michelle Obama’s face blurred by Saudi state television,913,discuss,discuss,discuss,0.13619043,0.11215739,0.7515068,0.00014538372
Isis 'fed murdered kidnap victim to his own mother after she travelled to their headquarters and demanded to see him',2219,discuss,discuss,discuss,0.0017241682,1.7372047e-05,0.99825376,4.6961522e-06
Nigeria announces truce with Boko Haram; fate of schoolgirls unclear,2272,discuss,discuss,discuss,3.575383e-05,1.3206191e-05,0.99995077,3.209905e-07
"Google seals massive Sunnyvale, Redwood City deals",2442,agree,agree,discuss,0.011595223,0.00061886286,0.98778176,4.1248845e-06
"ISIS Claims an American Hostage, Kayla Mueller, Died in Airstrike in Syria",1769,unrelated,unrelated,unrelated,1.2915662e-08,9.1035105e-08,1.5966383e-06,0.99999833
Islamic State claims to have beheaded American journalist,139,unrelated,unrelated,unrelated,1.4931267e-07,9.886395e-07,5.90252e-05,0.9999398
"Rumor: Gold Apple Watch Edition priced up to $5,000, steel version at $500, will debut on Feb. 14",1983,discuss,discuss,discuss,6.811747e-05,2.7187523e-06,0.999257,0.0006721034
"Thanks Uncle Sam, we have your weapons airdrop: ISIS taunts America over intercepted weapons meant for Kurds",2009,unrelated,unrelated,unrelated,1.8659443e-07,2.6706594e-08,6.525873e-07,0.99999917
Ebola Frisco 2014: Patient Shows Virus Symptoms After Apparent Thomas Eric Duncan Contact,2314,unrelated,unrelated,unrelated,1.680496e-07,6.063151e-08,2.5785478e-06,0.99999714
"Sons of Anarchy Movie? No, Kurt Sutter Announces Charlie Hunnam, Brad Pitt Film Article is Fake",2042,unrelated,unrelated,unrelated,1.1991135e-07,2.9097109e-08,3.7312287e-08,0.99999976
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",2127,unrelated,unrelated,unrelated,2.2976347e-07,5.1260802e-08,2.629758e-07,0.9999994
Brian Williams Debunks Peeing Meteorologist Report On ‘NBC Nightly News': Video,205,unrelated,unrelated,unrelated,0.0007486551,4.279966e-06,0.030014617,0.96923244
Dylan Thomas Finds Tropical Spider Burrowed Under Skin,1864,discuss,discuss,agree,0.90132797,0.010031932,0.08863181,8.3445375e-06
"Boko Haram claims to have German hostage, denies ceasefire",2314,unrelated,unrelated,unrelated,1.9070264e-07,3.7342446e-08,8.193001e-07,0.9999989
"Everybody Relax, Banksy Wasn’t Arrested And Exposed As A 35-Year-Old Man",2048,unrelated,unrelated,unrelated,6.024075e-08,6.306097e-09,6.479555e-07,0.9999993
Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students,2268,unrelated,unrelated,unrelated,2.8165513e-07,7.84277e-08,2.3492123e-06,0.99999726
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,346,unrelated,unrelated,unrelated,6.8289324e-08,8.89788e-08,3.8581467e-07,0.9999994
WHO ‘probing’ whether ISIS fighters got Ebola,989,unrelated,unrelated,unrelated,4.922153e-09,1.3383831e-08,1.656139e-05,0.99998343
Weather Reporter Caught Writing His Name In The Snow Was NOT Ready To Go On Camera (UPDATED),205,unrelated,unrelated,unrelated,1.7285984e-05,3.2805176e-06,0.00019896758,0.9997805
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,450,unrelated,unrelated,unrelated,5.196669e-09,3.0533567e-09,1.0259804e-06,0.9999989
McDonald’s Will Stop Serving Overweight Customers Beginning 1/1/15,2125,unrelated,unrelated,unrelated,1.2430115e-05,5.6170143e-06,1.7328257e-05,0.9999646
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,530,unrelated,unrelated,unrelated,5.7307552e-08,6.8581714e-09,5.3562403e-08,0.9999999
Mexico checks if 43 missing students in mass grave,712,unrelated,unrelated,unrelated,5.593623e-09,1.2784749e-08,2.1443225e-06,0.99999785
"Homeless man who became a YouTube sensation after spending $100 on food for his beggar friends gets a surprise Christmas meal, makeover and night in a hotel in new video... but is it all a hoax by a 'serial prankster'?",1429,discuss,discuss,discuss,0.015522324,0.00020407462,0.9842727,8.7054224e-07
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,465,unrelated,unrelated,unrelated,2.1879737e-07,2.3815197e-08,7.05056e-06,0.9999927
Hundreds mourn the 'death' of Fidel Castro after rumours sweep Twitter (but are they confusing him with recently departed Fidel Castro Odinga from Nairobi?),1375,unrelated,unrelated,unrelated,1.49425e-07,1.0189783e-07,2.1778865e-06,0.9999976
"The gold Apple Watch Edition could set you back a whopping $4,999",147,unrelated,unrelated,unrelated,3.4264637e-08,1.27306805e-08,1.5450948e-07,0.99999976
Resetting iOS 8 Preferences May Wipe iCloud Files,382,unrelated,unrelated,unrelated,3.5392776e-07,4.1602362e-08,2.3683537e-05,0.9999759
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,2385,discuss,discuss,discuss,4.9554506e-05,2.4216046e-05,0.9999219,4.246906e-06
Texas City plumber's truck ends up in Syrian war,1950,agree,agree,agree,0.97341734,0.0003112684,0.026230354,4.105686e-05
'There is no limit to their depravity' Islamic State FEED mother her own SON,1787,unrelated,unrelated,unrelated,1.1147514e-05,8.1248635e-07,4.2348027e-05,0.99994564
Apple was forced to nix key health features from its smartwatch -- report,1788,discuss,discuss,discuss,0.00013631026,2.8157529e-05,0.94482607,0.055009436
"NYPD to issue tickets instead of arrest for weed possession, report says",1383,unrelated,unrelated,unrelated,0.003467924,0.00022897108,0.08101206,0.9152911
Josh Paler Lin Gives A Homeless Man $100 And Follows Him To See How He Spends It,2240,unrelated,unrelated,unrelated,2.8139485e-07,1.2502317e-08,3.1200088e-08,0.99999964
"Boko Haram Denies Truce, Says Kidnapped Girls Have Been “Married Off”",1372,unrelated,unrelated,unrelated,1.7315492e-07,3.35883e-08,4.508067e-07,0.9999993
"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",2033,unrelated,unrelated,unrelated,4.5714154e-07,5.393506e-07,4.404718e-07,0.99999857
Holy Theft! Batmobile Stolen from 'Batman v Superman'???,1529,discuss,discuss,discuss,3.974657e-05,1.61753e-05,0.99994373,3.3279724e-07
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",850,discuss,discuss,discuss,9.611446e-05,7.156673e-07,0.998855,0.001048186
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,1430,discuss,discuss,discuss,0.0040573985,0.0057022334,0.9902351,5.270623e-06
Turkish president says American weapons drop for Kurdish fighters was 'wrong' after supplies end up in the hands of ISIS,1843,unrelated,unrelated,unrelated,5.0640224e-08,1.5912907e-08,3.603281e-07,0.9999995
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,2088,unrelated,unrelated,unrelated,1.2298029e-08,7.733477e-09,1.4733378e-06,0.99999845
That's one way to get through security! Frustrated traveller strips completely NAKED at airport to pass through metal detectors,1400,unrelated,unrelated,unrelated,3.334813e-07,3.6309348e-07,1.6352658e-07,0.99999917
Apple in talks to become launch partner for cable-free HBO Now service,2434,unrelated,unrelated,unrelated,1.6684341e-09,3.0464367e-09,1.8238093e-07,0.99999976
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",1720,unrelated,unrelated,unrelated,1.4215575e-08,1.7516566e-08,3.6380247e-06,0.9999963
Hospital: Man not being treated for Ebola in Kansas City,2127,agree,agree,agree,0.95033014,0.002106497,0.047533754,2.9641818e-05
Reports: Islamic State uses chlorine gas against Iraqi forces,1177,unrelated,unrelated,unrelated,6.093228e-08,2.2953524e-08,2.1087728e-05,0.9999788
Boy who suffered powerful electric shock claims he now has 'superpowers' like X-Men's Magneto as metal objects stick to him,1006,unrelated,unrelated,unrelated,6.988438e-08,3.2600887e-08,1.1703432e-05,0.9999882
"Rumor: Gold Apple Watch Edition priced up to $5,000, steel version at $500, will debut on Feb. 14",1234,unrelated,unrelated,unrelated,1.3003803e-08,6.812706e-10,7.0004866e-08,0.9999999
Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,2328,unrelated,unrelated,unrelated,4.6833406e-07,1.463454e-08,1.453981e-07,0.9999994
Dog found abandoned outside railway station with suitcase of his belongings,530,unrelated,unrelated,unrelated,1.8162314e-07,6.8453496e-09,3.1911178e-08,0.99999976
'The youngest martyr - the cub of al-Baghdadi': ISIS boasts a 10-year-old fighter has been killed as he went into battle with his father in Syria,1042,unrelated,unrelated,unrelated,2.0469622e-06,2.787839e-07,1.684284e-05,0.9999808
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,2067,discuss,discuss,discuss,1.5382704e-05,3.23738e-06,0.9989543,0.0010270444
"""Categorically False"": DHS Debunks Right-Wing Fiction That ISIS Attempted To Cross The U.S.- Mexico Border",1376,agree,agree,agree,0.84794706,9.4881274e-05,0.15195477,3.3065721e-06
Christian Bale quits Steve Jobs movie,346,unrelated,unrelated,unrelated,1.0468981e-07,9.810861e-09,2.5238774e-07,0.99999964
Iraqi and Kurdish media reports cases of Ebola among Islamic State fighters in Mosul,1821,unrelated,unrelated,unrelated,4.2369575e-09,1.1773712e-09,1.3096919e-06,0.9999987
ISIL allegedly kills US journalist in video,1948,discuss,discuss,discuss,1.0462441e-05,3.303986e-06,0.9977913,0.0021948935
Texas Plumber Isn't Sure How Extremists In Syria Ended Up With His Work Truck,917,unrelated,unrelated,unrelated,3.5492076e-07,1.851695e-08,1.2359895e-07,0.9999995
"Ann Arbor pizza delivery driver surprised with $2,000 tip",524,unrelated,unrelated,unrelated,3.0819074e-08,1.2764476e-08,3.5929529e-07,0.99999964
BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq,704,unrelated,unrelated,unrelated,9.690738e-07,5.4678316e-07,3.4674626e-06,0.999995
ISIL video claims beheading of kidnapped journalist James Foley,1720,unrelated,unrelated,unrelated,2.8871062e-08,1.9690532e-08,1.9817714e-06,0.999998
Isis militants claim to have killed US journalist James Foley,1948,discuss,discuss,discuss,7.045845e-07,2.8775267e-07,0.9999614,3.759967e-05
NASA Confirms Earth Will Experience 6 Days of Total Darkness in December 2014!,696,unrelated,unrelated,unrelated,0.000110379595,8.338113e-05,3.263208e-06,0.999803
Isis claims it has US airdrop of weapons,2509,discuss,discuss,discuss,1.22594265e-05,2.4926878e-06,0.9796919,0.02029339
Latest iOS 8 bug reportedly causes unwanted deletion of iCloud Drive documents,221,unrelated,unrelated,unrelated,5.456496e-08,3.0159857e-08,4.4185567e-06,0.99999547
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),214,unrelated,unrelated,unrelated,3.1737883e-07,5.397887e-08,2.3398164e-07,0.9999994
Islamic State killer 'Jihadi John' named as Mohammed Emwazi,1346,discuss,discuss,discuss,0.22929181,6.171809e-05,0.77059245,5.3992255e-05
TBS speeds up Seinfeld 7.5% to gain an extra 2 minutes of commercial ad time.,1686,unrelated,unrelated,unrelated,0.018650603,0.0014307217,0.00051134214,0.9794073
MACAULAY CULKIN IS THE LATEST VICTIM OF A CELEBRITY DEATH HOAX — AND THESE 9 STARS KNOW EXACTLY HOW HE FEELS!,1299,unrelated,unrelated,unrelated,2.6361366e-07,1.860145e-08,6.380692e-08,0.99999964
Kidnapped Nigerian schoolgirls: Government claims ceasefire deal with Boko Haram that will bring missing girls home,2272,discuss,discuss,discuss,1.93255e-05,1.791161e-05,0.9999627,1.12397124e-07
"Lady on FB: I'm 41, Intersex, and Fucked Michael Phelps on First Date",618,unrelated,unrelated,unrelated,5.172574e-07,1.4053823e-08,8.420236e-07,0.99999857
Christian Bale in Talks to Play Steve Jobs in Danny Boyle's Biopic,1724,unrelated,unrelated,unrelated,2.1955575e-08,1.1789573e-09,9.223337e-06,0.9999907
80's Brat Pack star Judd Nelson forced to deny that he's dead after fake news story starts trending on social media,2281,unrelated,unrelated,unrelated,1.0696925e-07,3.6297452e-09,2.0752458e-07,0.99999964
BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq,139,unrelated,unrelated,unrelated,1.2660881e-05,2.098459e-06,3.0886679e-06,0.9999821
WHO ‘probing’ whether ISIS fighters got Ebola,720,unrelated,unrelated,unrelated,1.1841033e-07,7.921012e-08,0.0002285439,0.9997713
Robert Plant Literally Ripped Up An $800 Million Contract To Reunite Led Zeppelin,2009,unrelated,unrelated,unrelated,7.677537e-08,7.0705724e-08,3.7522727e-07,0.9999995
ISIS executioner 'Jihadi John' named by media,1724,discuss,discuss,discuss,1.502298e-05,5.9863837e-06,0.99997795,1.0841093e-06
‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,874,unrelated,unrelated,unrelated,8.663866e-09,5.6968013e-09,6.1210045e-07,0.9999994
Pentagon confirms al-Shabab leader killed in airstrike in Somalia,1869,unrelated,unrelated,unrelated,2.6593666e-08,2.4043665e-08,1.1515025e-07,0.9999999
This Is Why Rumors That ISIS Is Crossing The Border Into The U.S. Aren’t Going Away,1931,discuss,discuss,discuss,0.00019348503,1.2147243e-05,0.9996145,0.00017981704
Apple may launch 12-inch MacBook Air with Retina Display,816,unrelated,unrelated,unrelated,5.651097e-09,1.9010187e-08,1.0252664e-06,0.9999989
Tropical spider burrows under man's skin through scar,2009,unrelated,unrelated,unrelated,9.734608e-08,2.5670413e-08,2.9998063e-07,0.9999995
"Iraq claims ISIS leader al-Baghdadi’s wife has NOT been arrested, despite Lebanon insisting woman detained at border told them she was Islamist extremist’s spouse",530,unrelated,unrelated,unrelated,5.254164e-08,2.5107882e-08,2.8872273e-08,0.9999999
Hospital: Man not being treated for Ebola in Kansas City,205,unrelated,unrelated,unrelated,6.38122e-07,1.1686921e-08,1.340224e-06,0.999998
"Vice Media CEO Shane Smith Spent $300,000 on Las Vegas Dinner (Report)",1843,unrelated,unrelated,unrelated,4.577815e-08,1.6942563e-07,6.479668e-06,0.9999933
Podcast: Brown Moses on what’s flying over Iraq and Syria,1170,unrelated,unrelated,unrelated,8.5419117e-07,1.8364791e-06,1.6936857e-06,0.9999956
Man chops off own penis after being dumped by his girlfriend,1400,unrelated,unrelated,unrelated,3.1467906e-07,8.055111e-08,1.3652873e-07,0.9999995
Pentagon: ISIS Got U.S. Weapons Package,1597,agree,agree,agree,0.8296235,9.801444e-05,0.1696288,0.00064964744
Search launched for dog's owner after pooch found dumped next to suitcase filled with belongings,618,agree,agree,agree,0.9997695,2.5706435e-05,0.000112255184,9.256245e-05
"McDonald’s Removing Big Mac, Apple Pies And Eliminating Large Size Options",346,unrelated,unrelated,unrelated,9.583434e-08,4.0876017e-08,1.5299976e-07,0.99999976
Isis claims to behead US journalist,1966,discuss,discuss,discuss,5.8248497e-05,2.5906013e-06,0.99971706,0.00022204558
Audio of gunfire in Michael Brown case authenticated by app company,346,unrelated,unrelated,unrelated,3.6761428e-08,7.4220765e-08,1.763709e-07,0.99999976
"Explosion reported near the Nicaraguan capital attributed to meteorite impact, but experts, including NASA, cast doubt on claims",816,unrelated,unrelated,unrelated,2.6370449e-08,4.490669e-08,5.026313e-07,0.9999994
Has Kim's SISTER taken over North Korea? Dictator fails to show for key Communist event (but does send a nice flower basket instead),2330,unrelated,unrelated,unrelated,3.333869e-08,1.1663027e-08,6.934227e-08,0.9999999
Christian Bale will not play Steve Jobs,860,discuss,discuss,agree,0.72328913,0.06159114,0.21503583,8.393245e-05
Video Purports to Show Beheading of American Journalist,1720,unrelated,unrelated,unrelated,5.941418e-08,3.1605833e-08,3.7172967e-06,0.9999962
Experts: More facts needed on purported audio recording of Michael Brown shooting,867,unrelated,unrelated,unrelated,2.4031763e-08,7.377071e-09,1.3301593e-06,0.9999987
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',139,unrelated,unrelated,unrelated,1.9746125e-05,1.5849798e-06,7.643641e-06,0.99997103
"Sons of Anarchy Movie? No, Kurt Sutter Announces Charlie Hunnam, Brad Pitt Film Article is Fake",342,unrelated,unrelated,unrelated,0.00011651759,3.99544e-06,2.4286468e-05,0.99985516
Woman Dumped by Boyfriend Spends Entire Week Mourning at KFC,1819,unrelated,unrelated,unrelated,1.0817234e-06,2.6807786e-08,1.0187385e-07,0.9999988
eBay working on bidding app for Apple Watch,1393,unrelated,unrelated,unrelated,3.7687848e-08,1.7608076e-07,2.3737082e-06,0.9999974
Christian Bale set to play Steve Jobs in forthcoming biopic of Apple co-founder,2343,discuss,discuss,discuss,0.08380711,0.14534155,0.77081037,4.09825e-05
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,1787,unrelated,unrelated,unrelated,1.5251755e-06,1.9633636e-07,2.0141124e-05,0.9999782
Lebanon confirms holding ISIS chief’s kin,170,unrelated,unrelated,unrelated,1.4239686e-07,1.0374492e-07,6.738545e-06,0.99999297
Robert Plant Literally Ripped Up An $800 Million Contract To Reunite Led Zeppelin,734,discuss,discuss,agree,0.83028996,0.096698344,0.07299462,1.7035882e-05
